pi_time,state_time,mot_ang,mot_vel,mot_acc,mot_volt,mot_cur,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,ank_ang
1713469427.6181812,7231435,809,7,13,-384,-942,23935,258,36,79,0,0,3903
1713469427.622191,7231439,796,-69,-217,-456,-935,23935,258,36,79,0,0,3903
1713469427.6261976,7231443,781,-85,-325,-432,-970,23937,242,35,79,0,0,3905
1713469427.6301816,7231447,770,-62,-316,-432,-985,23937,242,35,79,0,0,3903
1713469427.6341798,7231451,755,-80,-232,-432,-984,23936,255,35,79,0,0,3903
1713469427.6381865,7231455,744,-62,-132,-336,-1001,23936,255,35,79,0,0,3902
1713469427.6421797,7231459,738,-27,-35,-240,-1028,23936,255,35,79,0,0,3903
1713469427.646181,7231463,744,31,49,-216,-1018,23934,261,35,79,0,0,3902
1713469427.6501794,7231467,751,42,93,-224,-992,23934,261,35,79,0,0,3903
1713469427.6541793,7231471,752,10,100,-280,-973,23932,271,36,79,0,0,3903
1713469427.65818,7231475,749,-18,73,-320,-966,23932,271,36,79,0,0,3903
1713469427.6621776,7231479,746,-16,27,-288,-978,23932,271,36,79,0,0,3902
1713469427.6661806,7231483,747,3,-13,-264,-995,23937,266,36,79,0,0,3902
1713469427.6701968,7231487,747,0,-30,-264,-988,23937,266,36,79,0,0,3902
1713469427.6741784,7231491,748,6,-13,-272,-982,23942,268,36,79,0,0,3903
1713469427.6781785,7231495,747,-2,6,-280,-985,23942,268,36,79,0,0,3903
1713469427.682179,7231499,746,-6,13,-408,-1069,23942,268,36,79,0,0,3903
1713469427.6861806,7231503,738,-42,-11,-440,-1201,23946,284,36,79,0,0,3903
1713469427.6901774,7231507,731,-37,-34,-416,-1255,23946,284,36,79,0,0,3903
1713469427.6941803,7231511,728,-12,-33,-344,-1289,23946,293,36,79,0,0,3902
1713469427.6981952,7231515,732,17,-13,-312,-1293,23946,293,36,79,0,0,3902
1713469427.7021816,7231519,737,29,23,-200,-1192,23946,293,36,79,0,0,3902
1713469427.706196,7231523,748,57,60,-184,-1040,23944,294,36,79,0,0,3903
1713469427.7102427,7231527,753,34,79,-248,-977,23944,294,36,79,0,0,3903
1713469427.714182,7231531,753,-3,52,-304,-961,23942,270,35,79,0,0,3902
1713469427.7181861,7231535,748,-26,1,-312,-965,23942,270,35,79,0,0,3903
1713469427.7221808,7231539,744,-21,-40,-288,-983,23942,270,35,79,0,0,3902
1713469427.7261798,7231543,745,5,-56,-272,-998,23943,265,35,79,0,0,3903
1713469427.7301767,7231547,748,17,-40,-256,-994,23943,265,35,79,0,0,3902
1713469427.7341733,7231551,747,-4,-6,-416,-1066,23938,268,35,79,0,0,3903
1713469427.7381876,7231555,737,-56,-3,-472,-1185,23938,268,35,79,0,0,3902
1713469427.7421854,7231559,728,-53,-16,-432,-1255,23938,268,35,79,0,0,3902
1713469427.7462053,7231563,724,-17,-32,-344,-1294,23934,279,35,79,0,0,3902
1713469427.750179,7231567,727,13,-24,-304,-1297,23934,279,35,79,0,0,3902
1713469427.7541938,7231571,731,25,10,-304,-1277,23933,271,36,79,0,0,3902
1713469427.7581913,7231575,736,24,48,-336,-1264,23933,271,36,79,0,0,3902
1713469427.7621772,7231579,736,-1,61,-352,-1257,23933,271,36,79,0,0,3902
1713469427.7661822,7231583,732,-18,32,-360,-1262,23938,278,36,79,0,0,3903
1713469427.7701886,7231587,732,-1,-5,-360,-1269,23938,278,36,79,0,0,3902
1713469427.7741764,7231591,733,5,-25,-344,-1270,23939,279,36,79,0,0,3902
1713469427.7795753,7231596,733,-2,-13,-352,-1264,23939,279,36,79,0,0,3903
1713469427.7821803,7231599,733,0,-3,-352,-1264,23939,279,36,79,0,0,3902
1713469427.7861784,7231603,733,-3,2,-344,-1265,23934,279,36,79,0,0,3901
